51.506212541308955,4500
34.841666510563556,500
27.7,500
52.300000000000004,5250
52.55,5950
57.6,9050
36.56174647661001,500
44.050022119805185,500
32.94093287515015,500
83.70926776995329,20000
50,4250
40.65131454407434,500
47,1950
50.45747795858696,3950
53.621766274968536,6800
16.6,500
47.05,2150
60.5,11250
52.306769125685875,5550
60.00548393493465,11500
70.73083803025776,18350
54.457444461338085,7300
40.9601915867083,500
68.08636960547612,14200
39.00966419363258,500
57.28406379440208,10250
57.12691890036085,10550
35,500
53.501972371785016,6500
48.1,2400
41,500
49.45098229395746,3450
65.9482074398624,14400
25.2,500
57.972095873361454,9850
54,6950
48.008135144543154,2150
61.60277802113041,13650
52.95311151379359,6300
50.46098508064963,4100
73.57611410934766,17800
61.633452340974756,11450
66.33052644406736,14100
41.41270785986466,500
43,500
67,15750
44.66652832486971,500
64.52184815909378,15300
45.9,1200
64.45090515525513,15650
42.58245186820932,500
60.742316325262166,12450
62.00000000000001,12850
43.07153842788183,500
54.87510916642149,7100
40.04213966602892,500
57.91493054905898,8300
39,500
66.15,12050
40.57517136242156,500
55.099999999999994,7250
65.95156436818304,15350
65,16650
56.55,8000
67.22890895769761,17250
41.92511337716123,500
40.805004015427826,500
48,2550
70.9,19450
46.6344522447561,1450
57.75925172996277,10400
66.7321295152773,17450
55.030212577022624,7700
49.30797352307973,3550
49.86821712160089,3400
59.59444941151981,9100
60.49182305287118,12450
44.24111934786045,500
60.090827785806546,9700
38,500
47.41198517846875,2250
61,10850
45,500
53.10576557174086,7000
63.975411981969685,12450
115.86044899106933,20000
49.005797880610544,3000
61.273558144395345,8600
46,1100
49.23882360844184,3400
46.56281771855133,1600
65.24126061969697,15400
39,500
45.06578537343677,550
27.299999999999997,500
50,4350
44.3104337638458,500
66.45001819123783,16950
81.94698288613084,20000
29.423452588136115,500
65.04421755100876,15300
84.00619948315834,20000
43.2568822579446,500
54.71336960399423,6550
45.870513723588836,1250
50.675807330432804,4400
36.93086186967358,500
46.267853810985024,1150
32,500
44,500
75.69133022638023,19800
50.052875967781105,4150
44.84960170094816,500
49.764589583506755,4350
47.34131520314005,2100
44.03209659754486,500
48,2500
39.11050021788841,500
16.9,500
28,500
54.20743677517892,6600
35.48578578569221,500
36,500
38,500
54.599999999999994,6900
52.2,5700
27.223536179897952,500
44.80048995570129,500
43.66701836917448,500
50.777192385781674,4650
63.19200147051855,15200
49.21230413901668,3750
64.85,14300
32.15318295937148,500
43.274470487777535,500
62.550372160362784,13650
42,500
68.14999999999999,17650
48.78819471632784,3150
50.935442606570916,4950
38.363029459452406,500
46.54344969307037,1600
81.61956045854686,20000
54.80231855595667,7950
73.60218337441238,20000
33,500
49.44728690201384,3650
39.38248623565525,500
48.47841075072428,2650
48.625885007871545,2650
37.854964738503504,500
60.099999999999994,12550
36,500
56,7650
29.734117028059867,500
77.60730931441665,20000
45,500
69.30284401654983,14550
49.281082980081614,3000
39.868996386742594,500
46,1100
47.04150700313913,2000
49.04379442527866,3050
31,500
50,4250
61.5,9550
27.648866299213058,500
40.28853225763454,500
69.34328214192809,18050
50.296050968855326,3750
69.14118045394156,17050
54.38362585909262,6000
62.52577210148928,11350
37.39608363249807,500
43.01382068205887,500
56.51320956070916,8700
43.09402944610428,500
37.617545348720505,500
52.5,5800
31,500
54.27761774233149,6650
43.1777067955783,500
68.84721046047082,18750
79.25324378592524,20000
91.94154178586182,20000
62.846471139967676,13650
53.37773932802916,6400
46.32244732656122,1250
33.099999999999994,500
32.699999999999996,500
37,500
46,1300
31.65,500

