HARLAN,0.014,85.742,580,USA
DESMOND,0.014,85.756,581,USA
ELLIOT,0.014,85.77,582,USA
DARWIN,0.014,85.783,583,USA
ASHLEY,0.014,85.797,584,USA
GREGORIO,0.014,85.811,585,USA
BUDDY,0.014,85.824,586,USA
XAVIER,0.013,85.838,587,USA
KERMIT,0.013,85.851,588,USA
ROSCOE,0.013,85.865,589,USA
ESTEBAN,0.013,85.878,590,USA
ANTON,0.013,85.891,591,USA
SOLOMON,0.013,85.904,592,USA
SCOTTY,0.013,85.917,593,USA
NORBERT,0.013,85.93,594,USA
ELVIN,0.013,85.943,595,USA
WILLIAMS,0.013,85.956,596,USA
NOLAN,0.013,85.969,597,USA
CAREY,0.013,85.982,598,USA
ROD,0.013,85.994,599,USA
QUINTON,0.013,86.007,600,USA
HAL,0.013,86.02,601,USA
BRAIN,0.013,86.033,602,USA
ROB,0.013,86.045,603,USA
ELWOOD,0.013,86.058,604,USA
KENDRICK,0.013,86.07,605,USA
DARIUS,0.013,86.083,606,USA
MOISES,0.013,86.096,607,USA
SON,0.012,86.108,608,USA
MARLIN,0.012,86.12,609,USA
FIDEL,0.012,86.133,610,USA
THADDEUS,0.012,86.145,611,USA
CLIFF,0.012,86.158,612,USA
MARCEL,0.012,86.17,613,USA
ALI,0.012,86.182,614,USA
JACKSON,0.012,86.195,615,USA
RAPHAEL,0.012,86.207,616,USA
BRYON,0.012,86.219,617,USA
ARMAND,0.012,86.231,618,USA
ALVARO,0.012,86.244,619,USA
JEFFRY,0.012,86.256,620,USA
DANE,0.012,86.268,621,USA
JOESPH,0.012,86.28,622,USA
THURMAN,0.012,86.292,623,USA
NED,0.012,86.304,624,USA
SAMMIE,0.012,86.316,625,USA
RUSTY,0.012,86.328,626,USA
MICHEL,0.012,86.339,627,USA
MONTY,0.012,86.351,628,USA
RORY,0.012,86.363,629,USA
FABIAN,0.012,86.374,630,USA
REGGIE,0.012,86.386,631,USA
MASON,0.012,86.397,632,USA
GRAHAM,0.012,86.409,633,USA
KRIS,0.011,86.42,634,USA
ISAIAH,0.011,86.432,635,USA
VAUGHN,0.011,86.443,636,USA
GUS,0.011,86.454,637,USA
AVERY,0.011,86.466,638,USA
LOYD,0.011,86.477,639,USA
DIEGO,0.011,86.488,640,USA
ALEXIS,0.011,86.499,641,USA
ADOLPH,0.011,86.511,642,USA
NORRIS,0.011,86.522,643,USA
MILLARD,0.011,86.533,644,USA
ROCCO,0.011,86.544,645,USA
GONZALO,0.011,86.555,646,USA
DERICK,0.011,86.566,647,USA
RODRIGO,0.011,86.577,648,USA
GERRY,0.011,86.588,649,USA
STACEY,0.011,86.599,650,USA
CARMEN,0.011,86.61,651,USA
WILEY,0.011,86.621,652,USA
RIGOBERTO,0.011,86.632,653,USA
ALPHONSO,0.011,86.643,654,USA
TY,0.011,86.654,655,USA
SHELBY,0.011,86.664,656,USA
RICKIE,0.011,86.675,657,USA
NOE,0.011,86.686,658,USA
VERN,0.01,86.696,659,USA
BOBBIE,0.01,86.707,660,USA
REED,0.01,86.717,661,USA
JEFFERSON,0.01,86.727,662,USA
ELVIS,0.01,86.738,663,USA
BERNARDO,0.01,86.748,664,USA
MAURICIO,0.01,86.758,665,USA
HIRAM,0.01,86.768,666,USA
DONOVAN,0.01,86.778,667,USA
BASIL,0.01,86.789,668,USA
RILEY,0.01,86.799,669,USA
OLLIE,0.01,86.809,670,USA
NICKOLAS,0.01,86.819,671,USA
MAYNARD,0.01,86.829,672,USA
SCOT,0.01,86.84,673,USA
VINCE,0.01,86.85,674,USA
QUINCY,0.01,86.86,675,USA
EDDY,0.01,86.87,676,USA
SEBASTIAN,0.01,86.88,677,USA
FEDERICO,0.01,86.89,678,USA
ULYSSES,0.01,86.9,679,USA
HERIBERTO,0.01,86.91,680,USA
DONNELL,0.01,86.92,681,USA
COLE,0.01,86.929,682,USA
DENNY,0.01,86.939,683,USA
DAVIS,0.01,86.949,684,USA
GAVIN,0.01,86.959,685,USA
EMERY,0.01,86.969,686,USA
WARD,0.01,86.979,687,USA
ROMEO,0.01,86.989,688,USA
JAYSON,0.01,86.998,689,USA
DION,0.01,87.008,690,USA
DANTE,0.01,87.018,691,USA
CLEMENT,0.01,87.028,692,USA
COY,0.01,87.037,693,USA
ODELL,0.01,87.047,694,USA
MAXWELL,0.01,87.057,695,USA
JARVIS,0.01,87.066,696,USA
BRUNO,0.01,87.076,697,USA
ISSAC,0.01,87.086,698,USA
MARY,0.009,87.095,699,USA
DUDLEY,0.009,87.104,700,USA
BROCK,0.009,87.114,701,USA
SANFORD,0.009,87.123,702,USA
COLBY,0.009,87.133,703,USA
CARMELO,0.009,87.142,704,USA
BARNEY,0.009,87.152,705,USA
NESTOR,0.009,87.161,706,USA
HOLLIS,0.009,87.17,707,USA
STEFAN,0.009,87.18,708,USA
DONNY,0.009,87.189,709,USA
ART,0.009,87.198,710,USA
LINWOOD,0.009,87.208,711,USA
BEAU,0.009,87.217,712,USA
WELDON,0.009,87.226,713,USA
GALEN,0.009,87.235,714,USA
ISIDRO,0.009,87.244,715,USA
TRUMAN,0.009,87.253,716,USA
DELMAR,0.009,87.262,717,USA
JOHNATHON,0.009,87.271,718,USA
SILAS,0.009,87.28,719,USA
FREDERIC,0.009,87.289,720,USA
DICK,0.009,87.298,721,USA
KIRBY,0.009,87.307,722,USA
IRWIN,0.009,87.316,723,USA
CRUZ,0.009,87.325,724,USA
MERLIN,0.009,87.334,725,USA
MERRILL,0.009,87.343,726,USA
CHARLEY,0.009,87.351,727,USA
MARCELINO,0.009,87.36,728,USA
LANE,0.009,87.369,729,USA
HARRIS,0.009,87.378,730,USA
CLEO,0.009,87.386,731,USA
CARLO,0.009,87.395,732,USA
TRENTON,0.009,87.404,733,USA
KURTIS,0.009,87.413,734,USA
HUNTER,0.009,87.421,735,USA
AURELIO,0.009,87.43,736,USA
WINFRED,0.009,87.438,737,USA
VITO,0.009,87.447,738,USA
COLLIN,0.009,87.456,739,USA
DENVER,0.009,87.464,740,USA
CARTER,0.009,87.473,741,USA
LEONEL,0.008,87.481,742,USA
EMORY,0.008,87.49,743,USA
PASQUALE,0.008,87.498,744,USA
MOHAMMAD,0.008,87.506,745,USA
MARIANO,0.008,87.514,746,USA
